Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
15-03-2025,14:24:22,CNR8822657885,Success,CUST691604,Prime Sedan,KR Market,BTM Layout,12,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,293,Debit Card,8.61,4.8,3.2
02-03-2025,18:09:56,CNR2430291141,Success,CUST438172,Bike,HAL Layout,Yelahanka,9,11,0,Not Applicable,0,Not Applicable,0,Not Applicable,411,Wallet,5.13,3.3,4.6
16-03-2025,16:06:36,CNR8052581615,Success,CUST568039,Auto,Whitefield,Hennur,2,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,492,Net Banking,9.63,4.4,4.7
13-03-2025,09:32:42,CNR5873756818,Success,CUST955830,Prime SUV,Rajajinagar,Nagarbhavi,10,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,259,Cash,5.02,4.3,3.3
17-03-2025,11:07:52,CNR1807053692,Cancelled by Driver,CUST171624,Mini,BTM Layout,Malleshwaram,0,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,0,Credit Card,0,0,0
22-03-2025,05:44:00,CNR9430242815,Success,CUST706472,Auto,Koramangala,Wilson Garden,10,11,0,Not Applicable,0,Not Applicable,0,Not Applicable,332,UPI,16.52,4.6,3.1
26-03-2025,03:12:56,CNR3203213332,Success,CUST309706,Bike,Jalahalli,Basavanagudi,7,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,464,Debit Card,16.09,4,3.3
08-03-2025,10:33:40,CNR9656527195,Success,CUST989327,Prime Sedan,HSR Layout,Hennur,12,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,293,UPI,12.4,3.3,3.5
15-03-2025,22:56:33,CNR8913968652,Cancelled by Customer,CUST856521,eBike,BTM Layout,Bellandur,0,0,1,AC is not working,0,Not Applicable,0,Not Applicable,0,Cash,0,0,0
25-03-2025,05:09:02,CNR9740114003,Cancelled by Driver,CUST972902,Mini,Vijayanagar,Brigade Road,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Cash,0,0,0
10-03-2025,07:34:44,CNR3846262665,Success,CUST372529,Prime Sedan,Rajajinagar,Sanjay Nagar,7,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,106,Wallet,9.91,3.4,3
19-03-2025,18:14:02,CNR7526425999,Success,CUST626767,Prime Plus,Frazer Town,Vijayanagar,7,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,327,Credit Card,8.9,4.9,3.3
28-03-2025,06:15:35,CNR5031177842,Cancelled by Customer,CUST362183,Bike,Nagavara,Hebbal,0,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,0,UPI,0,0,0
07-03-2025,18:25:37,CNR9544443683,Success,CUST936696,Mini,Seshadripuram,Indiranagar,4,11,0,Not Applicable,0,Not Applicable,0,Not Applicable,567,Cash,10.19,4.5,4.2
01-03-2025,09:23:41,CNR3713820165,Cancelled by Driver,CUST702610,Prime SUV,Ulsoor,Hebbal,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Credit Card,0,0,0
15-03-2025,14:42:47,CNR6245335319,Success,CUST705204,Mini,KR Market,Majestic,11,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,171,UPI,19.35,4.3,4.7
22-03-2025,20:14:20,CNR9494976412,Success,CUST176958,Auto,Whitefield,Banaswadi,14,6,0,Not Applicable,0,Not Applicable,0,Not Applicable,136,Net Banking,7.32,3.5,3.9
19-03-2025,07:43:42,CNR3007890387,Success,CUST846038,eBike,Jalahalli,MG Road,2,18,0,Not Applicable,0,Not Applicable,0,Not Applicable,597,Cash,18.53,3.5,4.1
18-03-2025,08:20:01,CNR4793197348,Cancelled by Customer,CUST855489,eBike,Basaveshwaranagar,Banerghatta Road,0,0,1,Change of plans,0,Not Applicable,0,Not Applicable,0,Net Banking,0,0,0
08-03-2025,00:26:39,CNR2489786777,Cancelled by Customer,CUST396252,eBike,Nagavara,Bellandur,0,0,1,AC is not working,0,Not Applicable,0,Not Applicable,0,Debit Card,0,0,0
26-03-2025,16:07:04,CNR7830044591,Success,CUST656483,Bike,MG Road,Frazer Town,10,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,682,Credit Card,12.95,4.6,3.8
31-03-2025,02:37:19,CNR7406656297,Cancelled by Driver,CUST760156,Auto,Nagavara,Seshadripuram,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Net Banking,0,0,0
29-03-2025,18:23:20,CNR4341087603,Success,CUST555336,Auto,Kengeri,Banashankari,11,5,0,Not Applicable,0,Not Applicable,0,Not Applicable,143,Cash,16.96,3.9,3.1
30-03-2025,13:17:52,CNR4074242543,Success,CUST803682,Mini,Jalahalli,MG Road,9,13,0,Not Applicable,0,Not Applicable,0,Not Applicable,1145,Net Banking,17.3,3.1,4.7
06-03-2025,00:45:05,CNR7959555509,Success,CUST355710,Mini,Banerghatta Road,Nagavara,6,8,0,Not Applicable,0,Not Applicable,0,Not Applicable,154,Net Banking,19.42,4.5,4.6
31-03-2025,08:31:49,CNR5404371546,Incomplete,CUST401620,Bike,Seshadripuram,RT Nagar,0,0,0,Not Applicable,0,Not Applicable,1,Other Issue,0,Credit Card,0,0,0
20-03-2025,08:08:22,CNR4074916240,Success,CUST665138,Bike,Kanakapura Road,Hebbal,8,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,308,UPI,15.26,3.4,4
08-03-2025,08:52:05,CNR8886236866,Cancelled by Driver,CUST797485,Auto,Kadubeesanahalli,Banaswadi,0,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,0,Net Banking,0,0,0
08-03-2025,10:39:22,CNR9948996197,Success,CUST122291,eBike,Marathahalli,Richmond Town,6,18,0,Not Applicable,0,Not Applicable,0,Not Applicable,565,UPI,16.57,3,4.4
17-03-2025,19:46:39,CNR1621214983,Cancelled by Driver,CUST142760,Prime SUV,Hosur Road,MG Road,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,UPI,0,0,0
15-03-2025,15:55:50,CNR6077100442,Cancelled by Driver,CUST399586,Prime SUV,Bellandur,Basavanagudi,0,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,0,Wallet,0,0,0
06-03-2025,23:09:54,CNR8551922190,Cancelled by Customer,CUST627907,Prime SUV,Indiranagar,MG Road,0,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,0,Wallet,0,0,0
09-03-2025,15:57:40,CNR9958286687,Cancelled by Driver,CUST203265,eBike,Basaveshwaranagar,Domlur,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Credit Card,0,0,0
24-03-2025,05:52:35,CNR3592735653,Cancelled by Customer,CUST569591,Mini,Nagavara,RT Nagar,0,0,1,Driver is not moving towards pickup location,0,Not Applicable,0,Not Applicable,0,Cash,0,0,0
15-03-2025,05:12:07,CNR4156331628,Success,CUST702905,Bike,Wilson Garden,Bommanahalli,9,18,0,Not Applicable,0,Not Applicable,0,Not Applicable,718,Debit Card,9.62,4.5,3.3
08-03-2025,17:50:08,CNR6953629679,Cancelled by Driver,CUST254507,Prime SUV,Basaveshwaranagar,Cox Town,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,UPI,0,0,0
16-03-2025,05:25:41,CNR1133159254,Success,CUST433071,Prime SUV,Basavanagudi,Padmanabhanagar,11,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,713,UPI,16.81,3,3.1
02-03-2025,08:00:37,CNR6976626384,Success,CUST802166,Auto,Rajajinagar,Banerghatta Road,14,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,603,Net Banking,14.82,3.3,3.7
01-03-2025,06:22:19,CNR7491486715,Success,CUST988573,Prime SUV,Nagavara,Domlur,2,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,753,Net Banking,9.56,3.3,4.2
22-03-2025,02:40:18,CNR9017846098,Cancelled by Driver,CUST272484,Prime Plus,Jalahalli,Banerghatta Road,0,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,0,Debit Card,0,0,0
10-03-2025,11:47:13,CNR1287852539,Success,CUST396576,Prime SUV,RT Nagar,Frazer Town,4,9,0,Not Applicable,0,Not Applicable,0,Not Applicable,345,Wallet,17.49,4.1,4.4
08-03-2025,07:44:05,CNR9007576983,Success,CUST539413,eBike,Lavelle Road,Basaveshwaranagar,13,7,0,Not Applicable,0,Not Applicable,0,Not Applicable,1193,Cash,17.82,3.2,4.2
02-03-2025,14:02:29,CNR9764177577,Incomplete,CUST913418,eBike,Rajajinagar,Majestic,0,0,0,Not Applicable,0,Not Applicable,1,Other Issue,0,UPI,0,0,0
22-03-2025,07:36:39,CNR5917955286,Success,CUST833966,eBike,Domlur,Kanakapura Road,2,7,0,Not Applicable,0,Not Applicable,0,Not Applicable,752,Debit Card,15.88,4.6,3.8
29-03-2025,00:07:44,CNR3221138704,Success,CUST390043,eBike,Cox Town,Sarjapur,3,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,258,Cash,10.46,4.3,4.7
29-03-2025,12:55:59,CNR5368384489,Incomplete,CUST427128,Prime SUV,Kanakapura Road,Indiranagar,0,0,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,0,Cash,0,0,0
15-03-2025,07:13:49,CNR9946431572,Success,CUST275130,Bike,Peenya,Bommanahalli,3,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,372,Debit Card,17.82,3.2,3.2
15-03-2025,22:00:15,CNR3997623854,Cancelled by Driver,CUST619073,Auto,HAL Layout,Banerghatta Road,0,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,0,UPI,0,0,0
23-03-2025,14:53:50,CNR2762107757,Cancelled by Driver,CUST442069,Prime SUV,Hosur Road,MG Road,0,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,0,Wallet,0,0,0
09-03-2025,09:09:27,CNR3501426935,Success,CUST455799,Prime SUV,Padmanabhanagar,RT Nagar,12,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,270,Credit Card,14.99,3.8,3.9
03-03-2025,22:15:08,CNR4250360302,Success,CUST304106,Prime Sedan,KR Puram,HAL Layout,5,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,581,Debit Card,4.86,4.7,4.7
08-03-2025,16:22:13,CNR9469768692,Success,CUST521968,Prime Plus,HSR Layout,Nagarbhavi,5,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,1237,Wallet,7.04,4.7,3.9
05-03-2025,09:32:33,CNR4659828170,Cancelled by Driver,CUST282459,Prime Sedan,Richmond Town,Peenya,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,UPI,0,0,0
08-03-2025,07:03:22,CNR1393941074,Success,CUST395518,eBike,Sarjapur,Kanakapura Road,4,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,107,Credit Card,6.71,4.9,3.7
05-03-2025,11:56:54,CNR1026022690,Success,CUST283963,Auto,Hebbal,Nagavara,11,12,0,Not Applicable,0,Not Applicable,0,Not Applicable,312,Debit Card,16.63,4.6,4
15-03-2025,12:23:51,CNR8906686631,Success,CUST853571,Auto,Nagavara,Koramangala,6,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,1137,Cash,9.37,3.4,3.4
04-03-2025,15:29:37,CNR8928491406,Cancelled by Customer,CUST814610,Prime Plus,Domlur,Jalahalli,0,0,1,AC is not working,0,Not Applicable,0,Not Applicable,0,Cash,0,0,0
24-03-2025,02:06:12,CNR6328602968,Success,CUST774143,eBike,Peenya,Kumaraswamy Layout,13,6,0,Not Applicable,0,Not Applicable,0,Not Applicable,151,Cash,14.6,4.6,4.3
02-03-2025,15:58:36,CNR4818360973,Success,CUST919640,Auto,Nagarbhavi,Ulsoor,11,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,1012,Wallet,14.83,4.7,3.4
02-03-2025,10:33:46,CNR6722822261,Cancelled by Driver,CUST631054,Mini,Basaveshwaranagar,HAL Layout,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,UPI,0,0,0
22-03-2025,13:15:24,CNR2741828468,Incomplete,CUST831980,Bike,Hennur,Sanjay Nagar,0,0,0,Not Applicable,0,Not Applicable,1,Customer Demand,0,Cash,0,0,0
22-03-2025,20:01:29,CNR6736971985,Cancelled by Driver,CUST480773,eBike,Seshadripuram,Marathahalli,0,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,0,UPI,0,0,0
06-03-2025,23:55:15,CNR2686736480,Success,CUST494041,Prime Plus,Ulsoor,Hebbal,10,7,0,Not Applicable,0,Not Applicable,0,Not Applicable,464,UPI,11.63,4.7,4.9
08-03-2025,09:36:21,CNR1179389427,Success,CUST347975,Prime SUV,BTM Layout,Marathahalli,4,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,703,UPI,8.26,3.6,3.4
23-03-2025,22:17:52,CNR4086951716,Success,CUST681230,Prime SUV,Brigade Road,Electronic City,9,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,498,Cash,8.02,3.4,3.2
28-03-2025,17:01:13,CNR4026730562,Success,CUST242454,Mini,MG Road,Domlur,12,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,288,Credit Card,12.32,3.7,3.5
09-03-2025,21:33:50,CNR5463009422,Cancelled by Driver,CUST902527,Prime Sedan,Lavelle Road,Koramangala,0,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,0,Debit Card,0,0,0
11-03-2025,04:13:01,CNR3512597468,Success,CUST519640,Mini,Kadubeesanahalli,Sanjay Nagar,3,7,0,Not Applicable,0,Not Applicable,0,Not Applicable,666,Wallet,5.77,3.8,5
22-03-2025,09:23:14,CNR4598877288,Incomplete,CUST555561,Prime Sedan,Wilson Garden,Richmond Town,0,0,0,Not Applicable,0,Not Applicable,1,Customer Demand,0,Wallet,0,0,0
04-03-2025,13:50:00,CNR5989556954,Cancelled by Customer,CUST441187,Prime SUV,Ulsoor,Sarjapur,0,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,0,Cash,0,0,0
18-03-2025,03:24:07,CNR6007154605,Success,CUST138630,Prime Plus,HAL Layout,Hosur Road,3,7,0,Not Applicable,0,Not Applicable,0,Not Applicable,742,Debit Card,12.87,4.3,3
20-03-2025,11:01:36,CNR9128479583,Cancelled by Customer,CUST679808,Bike,Majestic,Banashankari,0,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,0,UPI,0,0,0
08-03-2025,05:50:11,CNR5133034465,Success,CUST786809,Auto,BTM Layout,MG Road,14,9,0,Not Applicable,0,Not Applicable,0,Not Applicable,1120,Cash,5.21,3.9,3.8
04-03-2025,17:53:57,CNR2088810598,Cancelled by Driver,CUST253622,Mini,KR Puram,Indiranagar,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Cash,0,0,0
13-03-2025,00:45:41,CNR9000733442,Success,CUST275516,Prime Sedan,RT Nagar,HSR Layout,13,5,0,Not Applicable,0,Not Applicable,0,Not Applicable,568,Cash,12.48,4.6,4
10-03-2025,06:44:39,CNR9910375434,Success,CUST812413,Bike,Richmond Town,Padmanabhanagar,9,7,0,Not Applicable,0,Not Applicable,0,Not Applicable,405,Cash,5.81,4.3,3.8
21-03-2025,09:48:42,CNR8007777312,Cancelled by Driver,CUST597097,Auto,Malleshwaram,Ulsoor,0,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,0,UPI,0,0,0
03-03-2025,02:03:36,CNR6748811734,Cancelled by Driver,CUST571556,Mini,Whitefield,Seshadripuram,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Debit Card,0,0,0
22-03-2025,22:13:33,CNR2451203342,Success,CUST378291,eBike,Sanjay Nagar,Banerghatta Road,7,11,0,Not Applicable,0,Not Applicable,0,Not Applicable,1120,Debit Card,8.32,4.7,4.6
27-03-2025,21:10:31,CNR8135134864,Cancelled by Customer,CUST390002,Prime Sedan,Sanjay Nagar,Banashankari,0,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,0,UPI,0,0,0
29-03-2025,11:39:25,CNR6299713752,Success,CUST811924,Mini,Sanjay Nagar,Electronic City,10,12,0,Not Applicable,0,Not Applicable,0,Not Applicable,222,Debit Card,5.91,4.2,3.8
17-03-2025,05:35:41,CNR9572421758,Incomplete,CUST817977,Prime SUV,Koramangala,Indiranagar,0,0,0,Not Applicable,0,Not Applicable,1,Other Issue,0,Wallet,0,0,0
12-03-2025,00:07:05,CNR6972549222,Cancelled by Driver,CUST217432,Prime Plus,Seshadripuram,HAL Layout,0,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,0,Cash,0,0,0
29-03-2025,11:14:55,CNR3531144715,Success,CUST615756,Prime SUV,KR Market,Indiranagar,8,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,65,Cash,19.41,3.7,3.7
15-03-2025,03:51:55,CNR2863941701,Success,CUST272698,Mini,Yelahanka,Peenya,14,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,136,Debit Card,12.89,4.2,3.9
08-03-2025,10:27:33,CNR1496112170,Success,CUST239158,Prime SUV,Yelahanka,Malleshwaram,5,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,1116,Net Banking,5.88,3.8,4.7
30-03-2025,07:47:07,CNR4427025033,Success,CUST354371,Prime SUV,Basavanagudi,Bellandur,9,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,426,Wallet,6.21,3.5,4.3
09-03-2025,00:04:31,CNR1576671509,Incomplete,CUST315500,eBike,Banerghatta Road,Indiranagar,0,0,0,Not Applicable,0,Not Applicable,1,Other Issue,0,Cash,0,0,0
19-03-2025,13:46:09,CNR5693649679,Cancelled by Driver,CUST593272,Mini,JP Nagar,Indiranagar,0,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,0,Debit Card,0,0,0
22-03-2025,04:08:52,CNR9001964692,Success,CUST126407,Bike,Marathahalli,Nagavara,14,5,0,Not Applicable,0,Not Applicable,0,Not Applicable,392,Credit Card,10.27,4.1,4.8
22-03-2025,06:35:45,CNR2786459495,Cancelled by Driver,CUST748135,Prime SUV,Rajajinagar,Padmanabhanagar,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Cash,0,0,0
23-03-2025,05:13:29,CNR4578431171,Success,CUST262723,Mini,Bommanahalli,KR Puram,4,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,657,UPI,17.68,3.9,4.4
05-03-2025,11:55:25,CNR9708457595,Incomplete,CUST419575,Mini,Yelahanka,MG Road,0,0,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,0,UPI,0,0,0
29-03-2025,00:09:58,CNR6929583340,Success,CUST323150,Prime Sedan,Banashankari,Kumaraswamy Layout,10,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,1000,Credit Card,11.78,4.2,3.9
02-03-2025,10:20:31,CNR6827300931,Cancelled by Driver,CUST826769,Mini,Bellandur,Yelahanka,0,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,0,Wallet,0,0,0
28-03-2025,12:38:02,CNR3471481618,Cancelled by Customer,CUST879970,Auto,Jalahalli,Richmond Town,0,0,1,AC is not working,0,Not Applicable,0,Not Applicable,0,Cash,0,0,0
15-03-2025,08:57:16,CNR6422908134,Success,CUST268667,eBike,Kanakapura Road,Jayanagar,12,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,476,Wallet,9.34,3.9,3.8
22-03-2025,23:47:49,CNR2002981330,Cancelled by Customer,CUST183103,Prime Sedan,Ulsoor,Frazer Town,0,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,0,Net Banking,0,0,0
03-03-2025,11:38:18,CNR5027873873,Success,CUST407911,Auto,Banerghatta Road,Whitefield,13,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,176,Cash,5.31,3.5,3.1
19-03-2025,18:43:58,CNR5022894195,Success,CUST960512,Mini,Shivaji Nagar,Sanjay Nagar,10,15,0,Not Applicable,0,Not Applicable,0,Not Applicable,362,Net Banking,15,3.4,3.3
23-03-2025,05:33:38,CNR6531131474,Success,CUST262411,Bike,Seshadripuram,Hosur Road,9,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,430,UPI,8.62,3.3,3.1
01-03-2025,02:02:59,CNR8134783729,Success,CUST428375,Prime SUV,Whitefield,Richmond Town,6,6,0,Not Applicable,0,Not Applicable,0,Not Applicable,765,Credit Card,11.79,4.9,3.8
15-03-2025,02:34:08,CNR3705389958,Cancelled by Driver,CUST874686,Prime SUV,Ulsoor,Cox Town,0,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,0,Net Banking,0,0,0
15-03-2025,08:45:36,CNR2439352991,Success,CUST206175,eBike,Koramangala,BTM Layout,10,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,175,Wallet,3.34,4.1,4.6
08-03-2025,06:24:05,CNR5968570897,Success,CUST416123,Prime Plus,Seshadripuram,Hosur Road,7,9,0,Not Applicable,0,Not Applicable,0,Not Applicable,476,Net Banking,14.3,3.9,4.3
20-03-2025,00:07:38,CNR9621666788,Success,CUST219950,Prime SUV,Ulsoor,Jalahalli,7,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,225,UPI,7.56,3,5
22-03-2025,06:15:36,CNR8984924176,Success,CUST146528,eBike,Seshadripuram,HSR Layout,14,11,0,Not Applicable,0,Not Applicable,0,Not Applicable,283,UPI,8.27,4.2,3.6
29-03-2025,14:27:06,CNR8656424369,Success,CUST710064,Mini,Whitefield,Sanjay Nagar,2,5,0,Not Applicable,0,Not Applicable,0,Not Applicable,281,Debit Card,2.67,4.6,3.9
16-03-2025,02:13:03,CNR8563900091,Success,CUST998064,Mini,Richmond Town,Kengeri,2,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,147,Credit Card,6.35,4.8,4.6
07-03-2025,23:49:49,CNR5218091998,Cancelled by Customer,CUST888853,Auto,Hosur Road,Hebbal,0,0,1,AC is not working,0,Not Applicable,0,Not Applicable,0,Wallet,0,0,0
16-03-2025,15:22:54,CNR6741928078,Success,CUST290435,eBike,HAL Layout,RT Nagar,13,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,326,Credit Card,15.91,3.8,3.5
06-03-2025,01:55:28,CNR4478139796,Success,CUST417215,Auto,BTM Layout,Bommanahalli,5,11,0,Not Applicable,0,Not Applicable,0,Not Applicable,247,Credit Card,8.85,3.8,3.6
28-03-2025,12:32:58,CNR3847276875,Success,CUST429693,Mini,Frazer Town,Sarjapur,11,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,80,Net Banking,4.24,4.8,4.2
23-03-2025,06:52:05,CNR4539369555,Success,CUST779770,Auto,Peenya,Domlur,14,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,363,Debit Card,6.19,4.1,4.4
16-03-2025,02:18:12,CNR1071592516,Cancelled by Driver,CUST763620,Prime Plus,Kanakapura Road,Jayanagar,0,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,0,Cash,0,0,0
12-03-2025,04:39:29,CNR9183932842,Success,CUST151997,Prime Plus,Rajajinagar,Bellandur,3,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,395,Credit Card,5.75,4.8,4.3
07-03-2025,14:54:39,CNR6947204923,Success,CUST142811,Prime Sedan,Basavanagudi,BTM Layout,10,16,0,Not Applicable,0,Not Applicable,0,Not Applicable,153,Wallet,4.53,3.9,3.5
17-03-2025,08:00:48,CNR9005926185,Success,CUST769286,Auto,Banerghatta Road,Vijayanagar,7,18,0,Not Applicable,0,Not Applicable,0,Not Applicable,96,Debit Card,19.44,3.4,4.8
10-03-2025,06:30:47,CNR7106945421,Cancelled by Customer,CUST152054,Auto,MG Road,Yelahanka,0,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,0,Net Banking,0,0,0
09-03-2025,13:10:04,CNR1294181360,Success,CUST508066,Mini,HAL Layout,Nagavara,11,9,0,Not Applicable,0,Not Applicable,0,Not Applicable,557,Cash,6.85,3.7,4.8
07-03-2025,03:06:27,CNR7117456923,Success,CUST632658,eBike,MG Road,Kadubeesanahalli,13,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,347,Cash,16.91,3.7,5
01-03-2025,15:23:00,CNR7812423612,Incomplete,CUST712182,Prime SUV,Sanjay Nagar,Marathahalli,0,0,0,Not Applicable,0,Not Applicable,1,Customer Demand,0,UPI,0,0,0
02-03-2025,00:05:10,CNR3721023205,Success,CUST921878,Prime SUV,Nagavara,Marathahalli,12,14,0,Not Applicable,0,Not Applicable,0,Not Applicable,227,Cash,18.98,3.3,4
29-03-2025,10:12:03,CNR9550720634,Success,CUST556938,Auto,HSR Layout,Wilson Garden,6,19,0,Not Applicable,0,Not Applicable,0,Not Applicable,757,UPI,12.55,3.3,3.6
16-03-2025,01:25:25,CNR2679146859,Success,CUST439333,Auto,Marathahalli,Majestic,12,10,0,Not Applicable,0,Not Applicable,0,Not Applicable,736,Cash,15.17,4,3.8
23-03-2025,20:45:45,CNR7332771517,Cancelled by Customer,CUST409322,Bike,Majestic,Domlur,0,0,1,Driver is not moving towards pickup location,0,Not Applicable,0,Not Applicable,0,Debit Card,0,0,0
22-03-2025,12:54:49,CNR4957720644,Cancelled by Driver,CUST488588,Prime Sedan,Vijayanagar,Banashankari,0,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,0,Credit Card,0,0,0
19-03-2025,18:54:46,CNR5500689257,Cancelled by Customer,CUST915645,Prime Plus,Sanjay Nagar,Basavanagudi,0,0,1,AC is not working,0,Not Applicable,0,Not Applicable,0,Net Banking,0,0,0
